Paper_ID,DOI,Affiliation_ID,Year,Keyword,AffiliationGroup,ListedAffiliation,Author,Author_ID
4960,10.1890/03-3187,1,2005,NoMatch,Unmatched,1University1,"White, PS",11005
4961,10.1890/04-0394,3,2005,NoMatch,Unmatched," Texas Tech Univ, Museum, Lubbock, TX 79409 USA","Willig, MR",11009
4964,10.1890/04-0912,1,2005,NoMatch,Unmatched,1University1,"McAlpine, CA",11012
4964,10.1890/04-0912,1,2005,NoMatch,Unmatched,1University1,"Lunney, D",11013
4964,10.1890/04-0912,1,2005,NoMatch,Unmatched,1University1,"Possingham, HP",10157
4969,10.1890/04-1446,1,2005,NoMatch,Unmatched,1University1,"Martinez, RV",11028
4969,10.1890/04-1446,1,2005,NoMatch,Unmatched,1University1,"Mendoza, AM",11029
4969,10.1890/04-1446,1,2005,NoMatch,Unmatched,1University1,"Baker, TR",11030
4969,10.1890/04-1446,1,2005,NoMatch,Unmatched,1University1,"Vargas, PN",11031
4973,10.1890/04-0711,1,2005,NoMatch,Unmatched,1University1,"Korner, C",11043
4973,10.1890/04-0711,1,2005,NoMatch,Unmatched,1University1,"Hattenschwiler, S",11044
4974,10.1890/04-0957,1,2005,NoMatch,Unmatched,1University1,"Camacho, J",11046
4974,10.1890/04-0957,1,2005,NoMatch,Unmatched,1University1,"Guimera, R",11047
4974,10.1890/04-0957,1,2005,NoMatch,Unmatched,1University1,"Ng, CA",11048
4974,10.1890/04-0957,1,2005,NoMatch,Unmatched,1University1,"Amaral, LAN",11049
4976,10.1890/04-0953,1,2005,NoMatch,Unmatched,1University1,"Fortin, D",11050
4976,10.1890/04-0953,1,2005,NoMatch,Unmatched,1University1,"Beyer, HL",11051
4976,10.1890/04-0953,1,2005,NoMatch,Unmatched,1University1,"Boyce, MS",11052
4976,10.1890/04-0953,1,2005,NoMatch,Unmatched,1University1,"Smith, DW",11053
4976,10.1890/04-0953,1,2005,NoMatch,Unmatched,1University1,"Duchesne, T",11054
4976,10.1890/04-0953,1,2005,NoMatch,Unmatched,1University1,"Mao, JS",11055
4977,10.1890/04-0783,1,2005,NoMatch,Unmatched,1University1,"Blundell, GM",11057
4977,10.1890/04-0783,1,2005,NoMatch,Unmatched,1University1,"Kern, JW",11058
4977,10.1890/04-0783,1,2005,NoMatch,Unmatched,1University1,"Maier, JAK",11059
4977,10.1890/04-0783,1,2005,NoMatch,Unmatched,1University1,"Brown, ED",11060
4977,10.1890/04-0783,1,2005,NoMatch,Unmatched,1University1,"Jewett, SC",11061
4979,10.1890/04-0939,1,2005,NoMatch,Unmatched,1University1,"Lenssen, JPM",11064
4979,10.1890/04-0939,1,2005,NoMatch,Unmatched,1University1,"Shock, C",11065
4979,10.1890/04-0939,1,2005,NoMatch,Unmatched,1University1,"Speek, T",11066
4979,10.1890/04-0939,1,2005,NoMatch,Unmatched,1University1,"During, HJ",11067
4980,10.1890/04-0809,1,2005,NoMatch,Unmatched,1University1,"MacDougall-Shakleton, E",11069
4980,10.1890/04-0809,1,2005,NoMatch,Unmatched,1University1,"Clinchy, M",11070
4980,10.1890/04-0809,1,2005,NoMatch,Unmatched,1University1,"Smith, JNM",2355
4982,10.1890/03-3184,1,2005,NoMatch,Unmatched,"French Inst Pondicherry, 11 St Louis St, Pondicherry 605001, India.","Couteron, P",11072
4982,10.1890/03-3184,1,2005,NoMatch,Unmatched,1University1,"Ollier, S",11073
4984,10.1890/03-0750,1,2005,NoMatch,Unmatched,1University1,"Muller-Landau, HC",11076
4984,10.1890/03-0750,1,2005,NoMatch,Unmatched,1University1,"Calderon, O",11077
4984,10.1890/03-0750,1,2005,NoMatch,Unmatched,1University1,"Hernandez, A",11078
4993,10.1890/04-1178,1,2005,NoMatch,Unmatched,"Lang Railsback & Associates, 250 Calif Ave, Arcata, CA 95521 USA.","Railsback, SF",11092
4993,10.1890/04-1178,1,2005,NoMatch,Unmatched,1University1,"Harvey, BC",11093
4993,10.1890/04-1178,1,2005,NoMatch,Unmatched,1University1,"Hayse, JW",11094
4993,10.1890/04-1178,1,2005,NoMatch,Unmatched,1University1,"LaGory, KE",11095
4995,10.1890/04-0863,1,2005,NoMatch,Unmatched,"Landcare Res, Lincoln 8152, New Zealand","Richardson, SJ",11097
4995,10.1890/04-0863,1,2005,NoMatch,Unmatched,"Landcare Res, Lincoln 8152, New Zealand","Allen, RB",11098
4995,10.1890/04-0863,1,2005,NoMatch,Unmatched,"Landcare Res, Lincoln 8152, New Zealand","Whitehead, D",11099
4995,10.1890/04-0863,1,2005,NoMatch,Unmatched,"Landcare Res, Lincoln 8152, New Zealand","Carswell, FE",11100
4995,10.1890/04-0863,1,2005,NoMatch,Unmatched,"Landcare Res, Lincoln 8152, New Zealand","Ruscoe, WA",11101
4995,10.1890/04-0863,1,2005,NoMatch,Unmatched,"Landcare Res, Lincoln 8152, New Zealand","Platt, KH",11102
4996,10.1890/04-0354,1,2005,NoMatch,Unmatched,1University1,"Karlsson, PS",11104
5001,10.1890/04-0740,1,2005,NoMatch,Unmatched,1University1,"Raouf, SA",10543
5001,10.1890/04-0740,1,2005,NoMatch,Unmatched,1University1,"Smith, LC",10544
5001,10.1890/04-0740,1,2005,NoMatch,Unmatched,1University1,"Wingfield, JC",10545
5004,10.1890/04-0725,1,2005,NoMatch,Unmatched,1University1,"Binckley, CA",11118
5004,10.1890/04-0725,1,2005,NoMatch,Unmatched,1University1,"Resetarits, WJ",11119
5007,10.1890/04-1133,1,2005,NoMatch,Unmatched,"Cornell Univ, Ithaca, NY 14853 USA.","Wrege, PH",11127
5007,10.1890/04-1133,1,2005,NoMatch,Unmatched,1University1,"Wikelski, M",11128
5007,10.1890/04-1133,1,2005,NoMatch,Unmatched,1University1,"Mandel, JT",11129
5007,10.1890/04-1133,1,2005,NoMatch,Unmatched,1University1,"Rassweiler, T",11130
5007,10.1890/04-1133,1,2005,NoMatch,Unmatched,1University1,"Couzin, ID",11131
5014,10.1890/04-0967,1,2005,NoMatch,Unmatched,1University1,"Brown, VK",11140
5014,10.1890/04-0967,1,2005,NoMatch,Unmatched,1University1,"Aplin, DM",11141
5016,10.1890/04-0620,1,2005,NoMatch,Unmatched,1University1,"Anger, K",11145
5016,10.1890/04-0620,1,2005,NoMatch,Unmatched,1University1,"Calcagno, JA",11146
5016,10.1890/04-0620,1,2005,NoMatch,Unmatched,1University1,"Lovrich, GA",11147
5016,10.1890/04-0620,1,2005,NoMatch,Unmatched,1University1,"Portner, HO",11148
5016,10.1890/04-0620,1,2005,NoMatch,Unmatched,1University1,"Arntz, WE",11149
5017,10.1890/03-0766,1,2005,NoMatch,Unmatched,1University1,"Townsend, AR",10339
5017,10.1890/03-0766,1,2005,NoMatch,Unmatched,1University1,"Farmer, GL",11151
5018,10.1890/04-0854,1,2005,NoMatch,Unmatched,1University1,"Peek, MS",11153
5018,10.1890/04-0854,1,2005,NoMatch,Unmatched,1University1,"Ryel, RJ",11154
5018,10.1890/04-0854,1,2005,NoMatch,Unmatched,1University1,"Ivans, CY",11155
5018,10.1890/04-0854,1,2005,NoMatch,Unmatched,1University1,"Caldwell, MM",4987
5020,10.1890/03-0836,1,2005,NoMatch,Unmatched,1University1,"Wassenaar, TD",11158
5020,10.1890/03-0836,1,2005,NoMatch,Unmatched,1University1,"van Aarde, RJ",11159
5020,10.1890/03-0836,1,2005,NoMatch,Unmatched,1University1,"Pimm, SL",11160
5020,10.1890/03-0836,1,2005,NoMatch,Unmatched,1University1,"Ferreira, SM",11161
5024,,1,2005,NoMatch,Unmatched,1University1,"Engen, S",10942
5024,,1,2005,NoMatch,Unmatched,1University1,"Moller, AP",11165
5024,,1,2005,NoMatch,Unmatched,1University1,"Visser, ME",11166
5024,,1,2005,NoMatch,Unmatched,1University1,"Matthysen, E",11167
5024,,1,2005,NoMatch,Unmatched,1University1,"Fiedler, W",11168
5024,,1,2005,NoMatch,Unmatched,1University1,"Lambrechts, MM",11169
5024,,1,2005,NoMatch,Unmatched,1University1,"Becker, PH",11170
5024,,1,2005,NoMatch,Unmatched,1University1,"Brommer, JE",11171
5024,,1,2005,NoMatch,Unmatched,1University1,"Dickinson, J",11172
5024,,1,2005,NoMatch,Unmatched,1University1,"Du Feu, C",11173
5024,,1,2005,NoMatch,Unmatched,1University1,"Gehlbach, FR",11174
5024,,1,2005,NoMatch,Unmatched,1University1,"Merila, J",11175
5024,,1,2005,NoMatch,Unmatched,1University1,"Rendell, W",11176
5024,,1,2005,NoMatch,Unmatched,1University1,"Robertson, RJ",4795
5024,,1,2005,NoMatch,Unmatched,1University1,"Thomson, D",11177
5024,,1,2005,NoMatch,Unmatched,1University1,"Torok, J",11178
5026,10.1890/03-0727,1,2005,NoMatch,Unmatched,1University1,"Palmer, MA",11180
5026,10.1890/03-0727,1,2005,NoMatch,Unmatched,1University1,"Ives, AR",9343
5026,10.1890/03-0727,1,2005,NoMatch,Unmatched,1University1,"Brooks, SS",11181
5030,10.1890/04-0694,1,2005,NoMatch,Unmatched,1University1,"Bell, JM",11185
5030,10.1890/04-0694,1,2005,NoMatch,Unmatched,1University1,"Mitchell, RJ",11186
5031,,1,2005,NoMatch,Unmatched,1University1,"Jarosik, V",11188
5031,,1,2005,NoMatch,Unmatched,1University1,"Chytry, M",11189
5031,,1,2005,NoMatch,Unmatched,1University1,"Kropac, Z",11190
5031,,1,2005,NoMatch,Unmatched,1University1,"Tichy, L",11191
5031,,1,2005,NoMatch,Unmatched,1University1,"Wild, J",11192
5032,10.1890/04-0785,1,2005,NoMatch,Unmatched,1University1,"Noon, BR",11194
5032,10.1890/04-0785,1,2005,NoMatch,Unmatched,1University1,"Flather, CH",11195
5033,10.1890/04-0847,1,2005,NoMatch,Unmatched,1University1,"Kuhn, KM",11196
5033,10.1890/04-0847,1,2005,NoMatch,Unmatched,1University1,"Beck, MJ",11197
5034,,1,2005,NoMatch,Unmatched,1University1,"McLean, JE",11198
5034,,1,2005,NoMatch,Unmatched,1University1,"Bentzen, P",11199
5034,,1,2005,NoMatch,Unmatched,1University1,"Quinn, TP",11200
5035,10.1890/04-0631,1,2005,NoMatch,Unmatched,"Texas A&M Univ, College Stn, TX 77843 USA","Wilcox, BP",11201
5037,10.1890/03-0569,1,2005,NoMatch,Unmatched,1University1,"Wilcox, BP",11201
5037,10.1890/03-0569,1,2005,NoMatch,Unmatched,1University1,"Breshears, DD",11209
5037,10.1890/03-0569,1,2005,NoMatch,Unmatched,1University1,"Tongway, DJ",11210
5037,10.1890/03-0569,1,2005,NoMatch,Unmatched,1University1,"Imeson, AC",11211
5038,10.1890/03-0567,1,2005,NoMatch,Unmatched,1University1,"Welter, JR",11212
5038,10.1890/03-0567,1,2005,NoMatch,Unmatched,1University1,"Grimm, NB",11213
5038,10.1890/03-0567,1,2005,NoMatch,Unmatched,1University1,"Barger, N",11214
5038,10.1890/03-0567,1,2005,NoMatch,Unmatched,1University1,"Ludwig, JA",11208
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,"Univ Arizona, Tucson, AZ 85721 USA.","Huxman, TE",11215
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,1University1,"Wilcox, BP",11201
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,1University1,"Breshears, DD",11209
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,1University1,"Scott, RL",11216
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,1University1,"Snyder, KA",11217
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,1University1,"Small, EE",11218
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,1University1,"Hultine, K",11219
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,1University1,"Pockman, WT",11206
5039,10.1890/03-0583,1,2005,NoMatch,Unmatched,1University1,"Jackson, RB",10345
5044,10.1890/03-625,1,2005,NoMatch,Unmatched,1University1,"Brinck, KW",11227
5044,10.1890/03-625,1,2005,NoMatch,Unmatched,1University1,"Willson, MF",2286
5044,10.1890/03-625,1,2005,NoMatch,Unmatched,1University1,"Bentzen, P",11199
5044,10.1890/03-625,1,2005,NoMatch,Unmatched,1University1,"Quinn, TP",11200
5048,10.1890/02-0561,1,2005,NoMatch,Unmatched,1University1,"Hogstedt, G",11232
5048,10.1890/02-0561,1,2005,NoMatch,Unmatched,1University1,"Seldal, T",11233
5048,10.1890/02-0561,1,2005,NoMatch,Unmatched,1University1,"Breistol, A",11234
5055,10.1890/03-0697,1,2005,NoMatch,Unmatched,1University1,"Louda, SM",11250
5055,10.1890/03-0697,1,2005,NoMatch,Unmatched,1University1,"Rees, M",11251
5057,10.1890/04-0122,1,2005,NoMatch,Unmatched,1University1,"Mittelbach, GG",10295
5057,10.1890/04-0122,1,2005,NoMatch,Unmatched,1University1,"Reynolds, HL",11255
5060,10.1890/04-0516,1,2005,NoMatch,Unmatched,"Univ Calif Davis, Davis, CA 95616 USA","Stamps, JA",2425
5062,10.1890/03-0816,1,2005,NoMatch,Unmatched,1University1,"Seabloom, EW",11259
5062,10.1890/03-0816,1,2005,NoMatch,Unmatched,1University1,"Shurin, JB",11260
5062,10.1890/03-0816,1,2005,NoMatch,Unmatched,1University1,"Anderson, KE",9799
5062,10.1890/03-0816,1,2005,NoMatch,Unmatched,1University1,"Blanchette, CA",11261
5062,10.1890/03-0816,1,2005,NoMatch,Unmatched,1University1,"Broitman, B",11262
5062,10.1890/03-0816,1,2005,NoMatch,Unmatched,1University1,"Cooper, SD",11263
5062,10.1890/03-0816,1,2005,NoMatch,Unmatched,1University1,"Halpern, BS",11264
5063,10.1890/04-0566,1,2005,NoMatch,Unmatched,"Univ Quebec, Montreal, PQ H3C 3P8, Canada","Dubois, FD",11265
5063,10.1890/04-0566,1,2005,NoMatch,Unmatched,"Univ Quebec, Montreal, PQ H3C 3P8, Canada","Giraldeau, LA",11266
5064,10.1890/04-1075,1,2005,NoMatch,Unmatched,"Landcare Res, Dunedin, New Zealand","Lee, WG",11267
5064,10.1890/04-1075,3,2005,NoMatch,Unmatched,"Kansas State Univ, Manhattan, KS 66506 USA","Johnson, LC",11270
5065,10.1890/04-0524,1,2005,NoMatch,Unmatched,"Landcare Res, Canterbury 8152, New Zealand","Richardson, SJ",11097
5065,10.1890/04-0524,1,2005,NoMatch,Unmatched,"Landcare Res, Canterbury 8152, New Zealand","Peltzer, DA",11271
5065,10.1890/04-0524,1,2005,NoMatch,Unmatched,"Landcare Res, Canterbury 8152, New Zealand","Allen, RB",11098
5065,10.1890/04-0524,1,2005,NoMatch,Unmatched,"Landcare Res, Canterbury 8152, New Zealand","McGlone, MS",11272
5067,10.1890/04-0491,1,2005,NoMatch,Unmatched,1University1,"Aumann, C",11275
5067,10.1890/04-0491,1,2005,NoMatch,Unmatched,1University1,"Kennedy, CM",11276
5067,10.1890/04-0491,1,2005,NoMatch,Unmatched,1University1,"Unmack, PJ",11277
5072,10.1890/03-0685,1,2005,NoMatch,Unmatched,"Univ Calif Santa Barbara, Santa Barbara, CA 93106 USA.","HilleRisLambers, J",11292
5072,10.1890/03-0685,1,2005,NoMatch,Unmatched,1University1,"Clark, JS",10784
5072,10.1890/03-0685,1,2005,NoMatch,Unmatched,1University1,"Lavine, M",11293
5074,10.1890/04-0531,1,2005,NoMatch,Unmatched,1University1,"Ehrlen, J",11298
5074,10.1890/04-0531,1,2005,NoMatch,Unmatched,1University1,"Rydin, H",11299
5080,10.1890/04-0141,1,2005,NoMatch,Unmatched,1University1,"Gardner, TA",11308
5080,10.1890/04-0141,1,2005,NoMatch,Unmatched,1University1,"Gill, JA",10769
5080,10.1890/04-0141,1,2005,NoMatch,Unmatched,1University1,"Grant, A",11309
5080,10.1890/04-0141,1,2005,NoMatch,Unmatched,1University1,"Watkinson, AR",10771
5082,10.1890/03-0408,1,2005,NoMatch,Unmatched,1University1,"Rogers, DE",11310
5082,10.1890/03-0408,1,2005,NoMatch,Unmatched,1University1,"Scheuerell, MD",11311
5082,10.1890/03-0408,1,2005,NoMatch,Unmatched,1University1,"Abrey, CA",11312
5085,10.1890/04-0096,1,2005,NoMatch,Unmatched,1University1,"Colwell, RK",4625
5085,10.1890/04-0096,1,2005,NoMatch,Unmatched,1University1,"Rahbek, C",11323
5086,10.1890/04-0467,1,2005,NoMatch,Unmatched,1University1,"Viljugrein, H",11325
5086,10.1890/04-0467,1,2005,NoMatch,Unmatched,1University1,"Smith, GW",11326
5086,10.1890/04-0467,1,2005,NoMatch,Unmatched,1University1,"Steinbakk, GH",11327
5090,10.1890/03-0748,1,2004,NoMatch,Unmatched,1University1,"Paige, KN",11330
5092,10.1890/03-0677,1,2004,NoMatch,Unmatched,1University1,"Dale, MRT",10040
5092,10.1890/03-0677,1,2004,NoMatch,Unmatched,1University1,"Fortin, MJ",10749
5092,10.1890/03-0677,1,2004,NoMatch,Unmatched,1University1,"Casgrain, P",11333
5092,10.1890/03-0677,1,2004,NoMatch,Unmatched,1University1,"Gurevitch, J",11334
5093,10.1890/03-0676,1,2004,NoMatch,Unmatched,1University1,"Fridley, JD",9685
5093,10.1890/03-0676,1,2004,NoMatch,Unmatched,1University1,"Brown, RL",11335
5093,10.1890/03-0676,1,2004,NoMatch,Unmatched,1University1,"Bruno, JE",11336
5094,10.1890/03-0648,1,2004,NoMatch,Unmatched,1University1,"Herben, T",11337
5094,10.1890/03-0648,1,2004,NoMatch,Unmatched,1University1,"Mandak, B",11338
5094,10.1890/03-0648,1,2004,NoMatch,Unmatched,1University1,"Bimova, K",11339
5094,10.1890/03-0648,1,2004,NoMatch,Unmatched,1University1,"Munzbergova, Z",11340
5097,10.1890/03-0640,1,2004,NoMatch,Unmatched,1University1,"Davis, HG",11345
5097,10.1890/03-0640,1,2004,NoMatch,Unmatched,1University1,"Civille, JC",11346
5097,10.1890/03-0640,1,2004,NoMatch,Unmatched,1University1,"Grevstad, FS",11347
5097,10.1890/03-0640,1,2004,NoMatch,Unmatched,1University1,"Hastings, A",11348
5101,10.1890/04-0395,1,2004,NoMatch,Unmatched,1University1,"Vellend, M",10218
5101,10.1890/04-0395,1,2004,NoMatch,Unmatched,1University1,"Van Calster, H",10222
5101,10.1890/04-0395,1,2004,NoMatch,Unmatched,1University1,"Peterken, G",10223
5101,10.1890/04-0395,1,2004,NoMatch,Unmatched,1University1,"Hermy, M",10224
5103,10.1890/04-0461,1,2004,NoMatch,Unmatched,1University1,"Zackrisson, O",11356
5103,10.1890/04-0461,1,2004,NoMatch,Unmatched,1University1,"Nilsson, MC",11357
5103,10.1890/04-0461,1,2004,NoMatch,Unmatched,1University1,"Sellstedt, A",11358
5103,10.1890/04-0461,1,2004,NoMatch,Unmatched,1University1,"Berglund, LM",11359
5112,10.1890/04-0298,1,2004,NoMatch,Unmatched,1University1,"Harrington, L",11381
5112,10.1890/04-0298,1,2004,NoMatch,Unmatched,1University1,"De'Ath, G",11382
5112,10.1890/04-0298,1,2004,NoMatch,Unmatched,1University1,"Negri, A",11383
5113,10.1890/04-0463,1,2004,NoMatch,Unmatched,1University1,"Forero, MG",11385
5113,10.1890/04-0463,1,2004,NoMatch,Unmatched,1University1,"Donazar, JA",11386
5113,10.1890/04-0463,1,2004,NoMatch,Unmatched,1University1,"Tella, JL",10109
5119,10.1890/03-0763,1,2004,NoMatch,Unmatched,1University1,"Sharples, J",11398
5119,10.1890/03-0763,1,2004,NoMatch,Unmatched,1University1,"Stroom, JM",11399
5119,10.1890/03-0763,1,2004,NoMatch,Unmatched,1University1,"Visser, PM",11400
5119,10.1890/03-0763,1,2004,NoMatch,Unmatched,1University1,"Kardinaal, WEA",11401
5119,10.1890/03-0763,1,2004,NoMatch,Unmatched,1University1,"Verspagen, JMH",11402
5119,10.1890/03-0763,1,2004,NoMatch,Unmatched,1University1,"Sommeijer, B",11403
5122,10.1890/03-0814,1,2004,NoMatch,Unmatched,1University1,"Olson, JR",11405
5122,10.1890/03-0814,1,2004,NoMatch,Unmatched,1University1,"Murrell, EG",11406
5122,10.1890/03-0814,1,2004,NoMatch,Unmatched,1University1,"Hatle, JD",11407
5125,10.1890/04-0005,1,2004,NoMatch,Unmatched,1University1,"Leyshon, B",11412
5125,10.1890/04-0005,1,2004,NoMatch,Unmatched,1University1,"Travers, SE",11413
5125,10.1890/04-0005,1,2004,NoMatch,Unmatched,1University1,"Hayes, CN",11414
5125,10.1890/04-0005,1,2004,NoMatch,Unmatched,1University1,"Winsor, JA",11415
5128,10.1890/03-0522,1,2004,NoMatch,Unmatched,1University1,"Heil, GW",11419
5128,10.1890/03-0522,1,2004,NoMatch,Unmatched,1University1,"Nathan, R",11420
5128,10.1890/03-0522,1,2004,NoMatch,Unmatched,1University1,"Katul, GG",11421
5130,10.1890/04-0139,1,2004,NoMatch,Unmatched,1University1,"Villalba, R",11423
5130,10.1890/04-0139,1,2004,NoMatch,Unmatched,1University1,"Grau, HR",11424
5130,10.1890/04-0139,1,2004,NoMatch,Unmatched,1University1,"Paolini, L",11425
5132,10.1890/03-0213,1,2004,NoMatch,Unmatched,1University1,"Virginia, RA",11429
5132,10.1890/03-0213,1,2004,NoMatch,Unmatched,1University1,"Wall, DH",10243
5132,10.1890/03-0213,1,2004,NoMatch,Unmatched,1University1,"Parsons, AN",11430
5132,10.1890/03-0213,1,2004,NoMatch,Unmatched,1University1,"Powers, LE",11431
5132,10.1890/03-0213,1,2004,NoMatch,Unmatched,1University1,"Burkins, MB",11432
5134,10.1890/03-0429,1,2004,NoMatch,Unmatched,1University1,"McCauley, E",11434
5134,10.1890/03-0429,1,2004,NoMatch,Unmatched,1University1,"Gurney, WSC",11435
5134,10.1890/03-0429,1,2004,NoMatch,Unmatched,1University1,"Murdoch, WW",4428
5134,10.1890/03-0429,1,2004,NoMatch,Unmatched,1University1,"Wood, SN",11436
5135,10.1890/03-0520,1,2004,NoMatch,Unmatched,1University1,"Bjornstad, ON",10288
5136,10.1890/03-3168,1,2004,NoMatch,Unmatched,1University1,"Leary, JJK",11438
5136,10.1890/03-3168,1,2004,NoMatch,Unmatched,1University1,"Singleton, PW",11439
5137,10.1890/03-3081,1,2004,NoMatch,Unmatched,1University1,"Badal, E",11441
5137,10.1890/03-3081,1,2004,NoMatch,Unmatched,1University1,"Heinz, C",11442
5137,10.1890/03-3081,1,2004,NoMatch,Unmatched,1University1,"Roiron, P",11443
5137,10.1890/03-3081,1,2004,NoMatch,Unmatched,1University1,"Thiebault, S",11444
5137,10.1890/03-3081,1,2004,NoMatch,Unmatched,1University1,"Figueiral, I",11445
5141,,1,2004,NoMatch,Unmatched,1University1,"Winder, M",11449
5141,,1,2004,NoMatch,Unmatched,1University1,"Schindler, DE",10460
5146,10.1890/03-3145,1,2004,NoMatch,Unmatched,1University1,"Vandermeer, JH",4760
5146,10.1890/03-3145,1,2004,NoMatch,Unmatched,1University1,"Bautista, GL",11461
5146,10.1890/03-3145,1,2004,NoMatch,Unmatched,1University1,"Nunez, GI",11462
5146,10.1890/03-3145,1,2004,NoMatch,Unmatched,1University1,"Greenberg, R",11463
5146,10.1890/03-3145,1,2004,NoMatch,Unmatched,1University1,"Bichier, P",11464
5146,10.1890/03-3145,1,2004,NoMatch,Unmatched,1University1,"Langridge, S",11465
5154,10.1890/03-0599,1,2004,NoMatch,Unmatched,1University1,"Nichols, JD",9323
5154,10.1890/03-0599,1,2004,NoMatch,Unmatched,1University1,"Hines, JE",10406
5154,10.1890/03-0599,1,2004,NoMatch,Unmatched,1University1,"Waser, PM",11475
5156,10.1890/03-0662,1,2004,NoMatch,Unmatched,1University1,"Werner, EE",2160
5159,10.1890/03-0670,1,2004,NoMatch,Unmatched,1University1,"Verschoor, AM",11482
5159,10.1890/03-0670,1,2004,NoMatch,Unmatched,1University1,"Kooi, BW",11483
5159,10.1890/03-0670,1,2004,NoMatch,Unmatched,1University1,"Wackers, FL",11484
5159,10.1890/03-0670,1,2004,NoMatch,Unmatched,1University1,"DeAngelis, DL",4325
5159,10.1890/03-0670,1,2004,NoMatch,Unmatched,1University1,"Mooij, WM",11485
5160,10.1890/03-0233,1,2004,NoMatch,Unmatched,1University1,"Letourneau, DK",11487
5160,10.1890/03-0233,1,2004,NoMatch,Unmatched,1University1,"Dodson, CD",11488
5160,10.1890/03-0233,1,2004,NoMatch,Unmatched,1University1,"Tobler, MA",11489
5160,10.1890/03-0233,1,2004,NoMatch,Unmatched,1University1,"Stireman, JO",11478
5160,10.1890/03-0233,1,2004,NoMatch,Unmatched,1University1,"Hsu, A",11490
5161,10.1890/03-0645,1,2004,NoMatch,Unmatched,1University1,"Archer, SR",11492
5161,10.1890/03-0645,1,2004,NoMatch,Unmatched,1University1,"Boutton, TW",11493
5161,10.1890/03-0645,1,2004,NoMatch,Unmatched,1University1,"Hons, FM",11494
5161,10.1890/03-0645,1,2004,NoMatch,Unmatched,1University1,"Zuberer, DA",11495
5170,10.1890/03-3058,1,2004,NoMatch,Unmatched,1University1,"Spencer, M",10482
5171,10.1890/03-3169,1,2004,NoMatch,Unmatched,1University1,"Casper, BB",11509
5171,10.1890/03-3169,1,2004,NoMatch,Unmatched,1University1,"Hik, DS",11510
